device_id,temperature,humidity,timestamp
DEV017,34.68,74.03,2026-06-06T23:47:27.611208
DEV017,19.44,64.75,2026-06-06T23:47:28.611216
DEV026,19.42,78.78,2026-06-06T23:47:29.611240
DEV035,28.68,37.13,2026-06-06T23:47:30.611245
DEV034,19.09,77.24,2026-06-06T23:47:31.611250
DEV005,27.27,72.76,2026-06-06T23:47:32.611254
DEV010,19.15,86.59,2026-06-06T23:47:33.611260
DEV029,30.77,39.56,2026-06-06T23:47:34.611264
DEV030,29.37,84.64,2026-06-06T23:47:35.611270
DEV009,15.08,85.22,2026-06-06T23:47:36.611275
DEV038,38.65,72.48,2026-06-06T23:47:37.611280
DEV013,15.59,64.87,2026-06-06T23:47:38.611285
DEV046,36.64,80.1,2026-06-06T23:47:39.611290
DEV019,37.91,63.21,2026-06-06T23:47:40.611295
DEV010,37.75,81.85,2026-06-06T23:47:41.611300
DEV046,34.75,44.26,2026-06-06T23:47:42.611305
DEV016,18.01,42.44,2026-06-06T23:47:43.611311
DEV006,19.35,49.65,2026-06-06T23:47:44.611316
DEV022,20.15,83.74,2026-06-06T23:47:45.611322
DEV003,36.79,49.43,2026-06-06T23:47:46.611344
DEV034,17.87,52.28,2026-06-06T23:47:47.611351
DEV023,21.14,55.37,2026-06-06T23:47:48.611356
DEV025,17.78,40.08,2026-06-06T23:47:49.611362
DEV041,35.04,34.1,2026-06-06T23:47:50.611380
DEV005,33.6,38.14,2026-06-06T23:47:51.611386
DEV047,25.63,33.09,2026-06-06T23:47:52.611402
DEV014,18.66,37.13,2026-06-06T23:47:53.611408
DEV008,29.13,44.11,2026-06-06T23:47:54.611413
DEV026,27.06,87.91,2026-06-06T23:47:55.611418
DEV047,18.38,75.28,2026-06-06T23:47:56.611424
DEV021,32.55,56.26,2026-06-06T23:47:57.611429
DEV049,19.94,88.65,2026-06-06T23:47:58.611434
DEV036,26.99,55.22,2026-06-06T23:47:59.611439
DEV016,15.23,51.06,2026-06-06T23:48:00.611444
DEV019,24.32,48.2,2026-06-06T23:48:01.611450
DEV008,34.99,56.19,2026-06-06T23:48:02.611455
DEV032,15.53,64.79,2026-06-06T23:48:03.611460
DEV036,16.16,37.45,2026-06-06T23:48:04.611466
DEV046,30.29,38.0,2026-06-06T23:48:05.611471
DEV040,28.2,32.84,2026-06-06T23:48:06.611477
DEV038,17.28,70.45,2026-06-06T23:48:07.611482
DEV044,16.69,44.35,2026-06-06T23:48:08.611487
DEV048,22.52,78.24,2026-06-06T23:48:09.611492
DEV045,32.71,75.19,2026-06-06T23:48:10.611497
DEV019,24.15,48.84,2026-06-06T23:48:11.611502
DEV033,28.26,51.72,2026-06-06T23:48:12.611507
DEV028,36.4,88.97,2026-06-06T23:48:13.611513
DEV031,30.06,50.38,2026-06-06T23:48:14.611517
DEV044,24.44,75.35,2026-06-06T23:48:15.611539
DEV045,34.09,47.66,2026-06-06T23:48:16.611544
DEV043,17.6,65.09,2026-06-06T23:48:17.611550
DEV034,38.34,48.54,2026-06-06T23:48:18.611555
DEV024,30.49,59.13,2026-06-06T23:48:19.611561
DEV041,27.5,64.61,2026-06-06T23:48:20.611566
DEV038,31.28,71.84,2026-06-06T23:48:21.611571
DEV001,27.2,60.04,2026-06-06T23:48:22.611576
DEV035,20.24,36.64,2026-06-06T23:48:23.611582
DEV012,25.7,87.98,2026-06-06T23:48:24.611602
DEV027,16.34,54.92,2026-06-06T23:48:25.611608
DEV008,24.47,71.77,2026-06-06T23:48:26.611614
DEV040,26.33,58.8,2026-06-06T23:48:27.611619
DEV034,34.81,69.9,2026-06-06T23:48:28.611625
DEV017,29.54,72.82,2026-06-06T23:48:29.611631
DEV001,25.76,59.06,2026-06-06T23:48:30.611638
DEV021,25.32,84.98,2026-06-06T23:48:31.611643
DEV028,17.71,68.91,2026-06-06T23:48:32.611649
DEV018,25.88,86.96,2026-06-06T23:48:33.611655
DEV030,34.15,44.36,2026-06-06T23:48:34.611661
DEV044,18.59,58.81,2026-06-06T23:48:35.611667
DEV017,17.64,55.88,2026-06-06T23:48:36.611721
DEV048,36.32,55.33,2026-06-06T23:48:37.611744
DEV032,34.49,62.76,2026-06-06T23:48:38.611765
DEV001,37.91,42.91,2026-06-06T23:48:39.611770
DEV034,29.15,86.32,2026-06-06T23:48:40.611775
DEV027,19.8,76.46,2026-06-06T23:48:41.611781
DEV035,38.92,58.15,2026-06-06T23:48:42.611786
DEV023,21.89,48.91,2026-06-06T23:48:43.611792
DEV020,32.45,84.06,2026-06-06T23:48:44.611797
DEV044,25.79,83.12,2026-06-06T23:48:45.611802
DEV049,27.12,76.29,2026-06-06T23:48:46.611807
DEV044,35.99,83.62,2026-06-06T23:48:47.611812
DEV045,30.33,77.15,2026-06-06T23:48:48.611817
DEV002,19.35,70.76,2026-06-06T23:48:49.611823
DEV017,30.77,59.68,2026-06-06T23:48:50.611829
DEV016,37.67,83.4,2026-06-06T23:48:51.611834
DEV049,31.39,48.53,2026-06-06T23:48:52.611839
DEV005,35.9,31.84,2026-06-06T23:48:53.611863
DEV048,15.61,69.74,2026-06-06T23:48:54.611868
DEV043,18.12,34.73,2026-06-06T23:48:55.611873
DEV049,32.15,47.67,2026-06-06T23:48:56.611878
DEV040,33.87,68.36,2026-06-06T23:48:57.611884
DEV028,17.8,76.09,2026-06-06T23:48:58.611890
DEV040,39.29,49.68,2026-06-06T23:48:59.611896
DEV007,20.58,50.21,2026-06-06T23:49:00.611902
DEV002,35.74,84.78,2026-06-06T23:49:01.611923
DEV042,34.48,44.02,2026-06-06T23:49:02.611929
DEV024,28.04,34.6,2026-06-06T23:49:03.611935
DEV021,22.48,60.94,2026-06-06T23:49:04.611940
DEV013,22.42,77.84,2026-06-06T23:49:05.611945
DEV006,34.27,32.74,2026-06-06T23:49:06.611951
DEV015,34.25,75.09,2026-06-06T23:49:07.611956
DEV038,38.6,43.23,2026-06-06T23:49:08.611962
DEV018,19.28,62.32,2026-06-06T23:49:09.611967
DEV013,31.4,70.68,2026-06-06T23:49:10.611973
DEV009,17.76,44.25,2026-06-06T23:49:11.611978
DEV032,24.46,71.45,2026-06-06T23:49:12.611984
DEV007,34.64,57.64,2026-06-06T23:49:13.611989
DEV035,37.87,84.74,2026-06-06T23:49:14.611995
DEV014,22.55,85.32,2026-06-06T23:49:15.612001
DEV013,29.72,45.62,2026-06-06T23:49:16.612006
DEV035,18.34,78.19,2026-06-06T23:49:17.612012
DEV023,28.52,57.0,2026-06-06T23:49:18.612018
DEV024,36.25,70.39,2026-06-06T23:49:19.612023
DEV028,30.85,82.62,2026-06-06T23:49:20.612029
DEV017,30.96,43.25,2026-06-06T23:49:21.612034
DEV006,38.53,59.18,2026-06-06T23:49:22.612039
DEV005,18.3,64.47,2026-06-06T23:49:23.612045
DEV013,26.15,44.22,2026-06-06T23:49:24.612068
DEV019,27.87,58.27,2026-06-06T23:49:25.612074
DEV010,30.52,85.69,2026-06-06T23:49:26.612092
DEV004,29.92,70.99,2026-06-06T23:49:27.612115
DEV037,37.27,57.95,2026-06-06T23:49:28.612121
DEV018,35.43,56.82,2026-06-06T23:49:29.612126
DEV020,18.52,71.69,2026-06-06T23:49:30.612132
DEV038,25.86,62.29,2026-06-06T23:49:31.612137
DEV012,20.19,46.78,2026-06-06T23:49:32.612142
DEV015,24.71,64.4,2026-06-06T23:49:33.612148
DEV022,29.85,64.06,2026-06-06T23:49:34.612153
DEV020,28.27,30.14,2026-06-06T23:49:35.612159
DEV037,24.73,82.65,2026-06-06T23:49:36.612164
DEV001,37.02,34.01,2026-06-06T23:49:37.612170
DEV035,25.03,69.16,2026-06-06T23:49:38.612175
DEV030,19.29,32.1,2026-06-06T23:49:39.612181
DEV005,22.66,53.05,2026-06-06T23:49:40.612187
DEV012,17.72,49.49,2026-06-06T23:49:41.612192
DEV002,16.48,79.88,2026-06-06T23:49:42.612198
DEV021,30.81,44.2,2026-06-06T23:49:43.612203
DEV007,15.43,49.58,2026-06-06T23:49:44.612208
DEV014,34.63,49.06,2026-06-06T23:49:45.612213
DEV021,25.73,46.33,2026-06-06T23:49:46.612218
DEV022,15.89,47.98,2026-06-06T23:49:47.612239
DEV045,24.38,51.81,2026-06-06T23:49:48.612245
DEV028,18.58,65.0,2026-06-06T23:49:49.612252
DEV028,18.07,33.16,2026-06-06T23:49:50.612259
DEV050,18.84,39.49,2026-06-06T23:49:51.612264
DEV004,33.03,40.6,2026-06-06T23:49:52.612270
DEV008,36.6,49.09,2026-06-06T23:49:53.612276
DEV014,30.85,42.17,2026-06-06T23:49:54.612281
DEV034,27.04,64.57,2026-06-06T23:49:55.612289
DEV028,36.98,56.89,2026-06-06T23:49:56.612336
DEV042,34.87,63.38,2026-06-06T23:49:57.612343
DEV025,21.8,36.37,2026-06-06T23:49:58.612349
DEV038,19.99,72.26,2026-06-06T23:49:59.612354
DEV029,30.67,83.9,2026-06-06T23:50:00.612360
DEV007,34.78,38.33,2026-06-06T23:50:01.612365
DEV024,33.56,76.94,2026-06-06T23:50:02.612370
DEV036,22.62,80.1,2026-06-06T23:50:03.612376
DEV046,19.95,66.38,2026-06-06T23:50:04.612380
DEV048,22.24,79.85,2026-06-06T23:50:05.612386
DEV033,22.72,41.61,2026-06-06T23:50:06.612391
DEV004,38.29,80.03,2026-06-06T23:50:07.612396
DEV038,23.79,76.02,2026-06-06T23:50:08.612402
DEV038,17.17,83.91,2026-06-06T23:50:09.612407
DEV050,36.08,68.93,2026-06-06T23:50:10.612426
DEV018,19.14,64.41,2026-06-06T23:50:11.612432
DEV025,32.49,71.68,2026-06-06T23:50:12.612438
DEV011,32.65,78.85,2026-06-06T23:50:13.612443
DEV004,18.94,40.43,2026-06-06T23:50:14.612449
DEV018,26.58,35.5,2026-06-06T23:50:15.612454
DEV023,32.13,66.1,2026-06-06T23:50:16.612473
DEV011,25.91,31.15,2026-06-06T23:50:17.612479
DEV043,31.23,49.18,2026-06-06T23:50:18.612485
DEV047,38.07,57.17,2026-06-06T23:50:19.612491
DEV025,32.78,81.51,2026-06-06T23:50:20.612497
DEV046,28.37,45.36,2026-06-06T23:50:21.612502
DEV008,33.52,61.01,2026-06-06T23:50:22.612507
DEV001,15.69,51.74,2026-06-06T23:50:23.612513
DEV008,28.38,53.36,2026-06-06T23:50:24.612518
DEV022,31.25,83.75,2026-06-06T23:50:25.612523
DEV011,30.11,73.91,2026-06-06T23:50:26.612529
DEV015,22.58,44.88,2026-06-06T23:50:27.612534
DEV004,28.52,38.31,2026-06-06T23:50:28.612540
DEV049,25.02,45.12,2026-06-06T23:50:29.612546
DEV022,22.32,71.26,2026-06-06T23:50:30.612574
DEV011,17.89,84.49,2026-06-06T23:50:31.612581
DEV049,24.01,89.53,2026-06-06T23:50:32.612587
DEV036,26.96,44.53,2026-06-06T23:50:33.612607
DEV049,33.98,81.03,2026-06-06T23:50:34.612612
DEV022,19.82,71.89,2026-06-06T23:50:35.612617
DEV033,18.02,71.8,2026-06-06T23:50:36.612623
DEV049,30.83,49.49,2026-06-06T23:50:37.612628
DEV004,36.85,78.33,2026-06-06T23:50:38.612635
DEV031,18.8,35.63,2026-06-06T23:50:39.612640
DEV016,22.18,83.0,2026-06-06T23:50:40.612646
DEV015,36.73,35.37,2026-06-06T23:50:41.612652
DEV010,26.09,42.5,2026-06-06T23:50:42.612658
DEV025,31.53,35.8,2026-06-06T23:50:43.612665
DEV004,19.74,47.43,2026-06-06T23:50:44.612671
DEV035,19.75,58.77,2026-06-06T23:50:45.612702
DEV015,22.9,78.57,2026-06-06T23:50:46.612708
DEV021,25.98,44.33,2026-06-06T23:50:47.612714
DEV035,40.0,84.64,2026-06-06T23:50:48.612720
DEV015,21.79,84.94,2026-06-06T23:50:49.612742
DEV048,32.78,71.26,2026-06-06T23:50:50.612749
DEV031,27.3,57.91,2026-06-06T23:50:51.612755
DEV002,37.87,75.95,2026-06-06T23:50:52.612760
DEV039,21.06,30.99,2026-06-06T23:50:53.612792
DEV048,36.34,84.24,2026-06-06T23:50:54.612800
DEV029,28.98,88.38,2026-06-06T23:50:55.612806
DEV023,27.83,76.36,2026-06-06T23:50:56.612826
DEV050,28.73,71.78,2026-06-06T23:50:57.612832
DEV002,33.36,48.69,2026-06-06T23:50:58.612838
DEV038,27.23,32.19,2026-06-06T23:50:59.612860
DEV037,23.48,61.88,2026-06-06T23:51:00.612866
DEV011,32.07,39.06,2026-06-06T23:51:01.612872
DEV050,37.65,33.32,2026-06-06T23:51:02.612877
DEV025,16.21,88.21,2026-06-06T23:51:03.612884
DEV031,29.56,32.2,2026-06-06T23:51:04.612889
DEV001,39.2,76.37,2026-06-06T23:51:05.612895
DEV032,15.61,80.96,2026-06-06T23:51:06.612915
DEV019,23.46,59.08,2026-06-06T23:51:07.612922
DEV021,23.52,77.82,2026-06-06T23:51:08.612927
DEV020,31.35,57.89,2026-06-06T23:51:09.612933
DEV006,37.6,38.2,2026-06-06T23:51:10.612939
DEV025,15.95,38.76,2026-06-06T23:51:11.612945
DEV035,32.59,60.97,2026-06-06T23:51:12.612950
DEV012,31.6,65.24,2026-06-06T23:51:13.612956
DEV023,24.65,34.77,2026-06-06T23:51:14.612962
DEV007,21.85,41.32,2026-06-06T23:51:15.612968
DEV002,23.27,43.65,2026-06-06T23:51:16.612974
DEV019,16.08,36.67,2026-06-06T23:51:17.612980
DEV045,29.54,49.92,2026-06-06T23:51:18.612986
DEV004,34.63,86.97,2026-06-06T23:51:19.613011
DEV033,37.04,30.33,2026-06-06T23:51:20.613017
DEV014,33.57,37.2,2026-06-06T23:51:21.613023
DEV032,37.07,51.33,2026-06-06T23:51:22.613029
DEV046,24.57,55.35,2026-06-06T23:51:23.613036
DEV028,39.52,71.95,2026-06-06T23:51:24.613041
DEV042,16.75,66.61,2026-06-06T23:51:25.613047
DEV004,18.7,31.92,2026-06-06T23:51:26.613053
DEV032,37.69,53.61,2026-06-06T23:51:27.613059
DEV016,24.67,48.36,2026-06-06T23:51:28.613066
DEV047,30.93,70.92,2026-06-06T23:51:29.613075
DEV029,19.85,48.1,2026-06-06T23:51:30.613081
DEV029,15.85,47.25,2026-06-06T23:51:31.613087
DEV044,32.73,62.54,2026-06-06T23:51:32.613092
DEV007,21.97,74.85,2026-06-06T23:51:33.613120
DEV017,32.02,74.01,2026-06-06T23:51:34.613126
DEV006,33.31,78.33,2026-06-06T23:51:35.613132
DEV014,23.67,63.68,2026-06-06T23:51:36.613139
DEV035,29.75,84.88,2026-06-06T23:51:37.613145
DEV045,25.13,41.57,2026-06-06T23:51:38.613151
DEV026,18.97,65.65,2026-06-06T23:51:39.613157
DEV013,15.1,36.83,2026-06-06T23:51:40.613163
DEV037,34.72,62.72,2026-06-06T23:51:41.613169
DEV014,18.92,44.58,2026-06-06T23:51:42.613192
DEV034,18.2,61.93,2026-06-06T23:51:43.613199
DEV012,21.9,45.44,2026-06-06T23:51:44.613205
DEV047,18.55,31.39,2026-06-06T23:51:45.613211
DEV011,30.94,44.04,2026-06-06T23:51:46.613217
DEV043,18.78,58.78,2026-06-06T23:51:47.613223
DEV007,25.96,69.16,2026-06-06T23:51:48.613230
DEV029,26.16,52.58,2026-06-06T23:51:49.613236
DEV027,34.47,51.19,2026-06-06T23:51:50.613243
DEV045,37.44,31.51,2026-06-06T23:51:51.613251
DEV030,23.9,82.5,2026-06-06T23:51:52.613256
DEV050,22.74,53.1,2026-06-06T23:51:53.613262
DEV027,32.32,70.14,2026-06-06T23:51:54.613268
DEV002,22.19,60.39,2026-06-06T23:51:55.613274
DEV041,25.41,60.27,2026-06-06T23:51:56.613298
DEV005,22.8,44.74,2026-06-06T23:51:57.613305
DEV003,31.49,51.47,2026-06-06T23:51:58.613311
DEV011,33.29,71.21,2026-06-06T23:51:59.613317
DEV001,34.53,40.33,2026-06-06T23:52:00.613323
DEV043,18.82,81.19,2026-06-06T23:52:01.613329
DEV032,23.22,72.27,2026-06-06T23:52:02.613355
DEV041,32.34,46.1,2026-06-06T23:52:03.613361
DEV006,20.97,44.6,2026-06-06T23:52:04.613367
DEV022,22.12,45.37,2026-06-06T23:52:05.613386
DEV026,28.51,44.2,2026-06-06T23:52:06.613391
DEV001,36.3,30.68,2026-06-06T23:52:07.613398
DEV031,29.54,32.42,2026-06-06T23:52:08.613403
DEV006,38.0,71.64,2026-06-06T23:52:09.613409
DEV027,35.87,82.63,2026-06-06T23:52:10.613414
DEV010,34.17,76.72,2026-06-06T23:52:11.613419
DEV013,22.5,54.14,2026-06-06T23:52:12.613424
DEV006,31.92,79.92,2026-06-06T23:52:13.613430
DEV005,17.79,32.07,2026-06-06T23:52:14.613436
DEV008,30.21,71.12,2026-06-06T23:52:15.613441
DEV021,26.01,87.5,2026-06-06T23:52:16.613447
DEV004,32.64,67.71,2026-06-06T23:52:17.613452
DEV029,16.38,54.62,2026-06-06T23:52:18.613457
DEV029,17.91,79.87,2026-06-06T23:52:19.613463
DEV030,25.88,44.25,2026-06-06T23:52:20.613469
DEV010,39.66,71.45,2026-06-06T23:52:21.613475
DEV027,37.01,34.44,2026-06-06T23:52:22.613480
DEV016,19.48,35.21,2026-06-06T23:52:23.613486
DEV035,34.87,69.22,2026-06-06T23:52:24.613492
DEV009,27.52,58.43,2026-06-06T23:52:25.613498
DEV010,33.4,84.39,2026-06-06T23:52:26.613504
DEV044,21.1,43.12,2026-06-06T23:52:27.613510
DEV043,16.41,73.64,2026-06-06T23:52:28.613535
DEV027,31.59,30.22,2026-06-06T23:52:29.613541
DEV028,37.21,68.8,2026-06-06T23:52:30.613548
DEV047,18.39,54.53,2026-06-06T23:52:31.613554
DEV043,18.93,78.68,2026-06-06T23:52:32.613559
DEV038,37.27,69.04,2026-06-06T23:52:33.613565
DEV021,28.13,59.61,2026-06-06T23:52:34.613571
DEV033,33.36,65.84,2026-06-06T23:52:35.613577
DEV001,26.94,60.7,2026-06-06T23:52:36.613599
DEV021,30.22,77.9,2026-06-06T23:52:37.613605
DEV036,35.85,43.67,2026-06-06T23:52:38.613612
DEV035,17.28,30.85,2026-06-06T23:52:39.613617
DEV043,19.29,53.51,2026-06-06T23:52:40.613623
DEV037,33.91,80.76,2026-06-06T23:52:41.613629
DEV012,24.69,82.42,2026-06-06T23:52:42.613635
DEV009,31.68,85.54,2026-06-06T23:52:43.613641
DEV014,27.27,46.34,2026-06-06T23:52:44.613647
DEV023,15.39,44.02,2026-06-06T23:52:45.613653
DEV033,37.84,74.1,2026-06-06T23:52:46.613704
DEV032,18.72,52.31,2026-06-06T23:52:47.613714
DEV024,27.97,84.34,2026-06-06T23:52:48.613719
DEV007,25.67,78.85,2026-06-06T23:52:49.613739
DEV002,32.39,82.9,2026-06-06T23:52:50.613745
DEV032,16.12,45.36,2026-06-06T23:52:51.613769
DEV036,28.78,60.44,2026-06-06T23:52:52.613775
DEV036,34.29,66.64,2026-06-06T23:52:53.613781
DEV037,16.05,50.6,2026-06-06T23:52:54.613787
DEV013,28.45,42.06,2026-06-06T23:52:55.613793
DEV032,28.11,53.51,2026-06-06T23:52:56.613799
DEV006,21.59,76.8,2026-06-06T23:52:57.613805
DEV007,20.44,35.7,2026-06-06T23:52:58.613811
DEV050,25.33,45.78,2026-06-06T23:52:59.613817
DEV007,25.34,46.81,2026-06-06T23:53:00.613823
DEV039,28.24,49.76,2026-06-06T23:53:01.613829
DEV022,24.78,34.85,2026-06-06T23:53:02.613835
DEV006,29.49,31.26,2026-06-06T23:53:03.613841
DEV023,35.31,83.49,2026-06-06T23:53:04.613847
DEV018,39.72,62.5,2026-06-06T23:53:05.613871
DEV039,22.48,69.47,2026-06-06T23:53:06.613877
DEV011,28.43,38.76,2026-06-06T23:53:07.613892
DEV045,24.65,77.16,2026-06-06T23:53:08.613898
DEV001,36.95,66.65,2026-06-06T23:53:09.613904
DEV028,23.46,30.11,2026-06-06T23:53:10.613910
DEV031,22.11,89.48,2026-06-06T23:53:11.613916
DEV034,30.74,63.95,2026-06-06T23:53:12.613922
DEV037,36.3,65.51,2026-06-06T23:53:13.613928
DEV045,31.16,78.19,2026-06-06T23:53:14.613951
DEV038,16.82,85.3,2026-06-06T23:53:15.613957
DEV001,36.42,56.17,2026-06-06T23:53:16.613963
DEV014,33.42,79.41,2026-06-06T23:53:17.613969
DEV021,20.81,52.37,2026-06-06T23:53:18.613974
DEV036,37.82,66.14,2026-06-06T23:53:19.613980
DEV032,34.62,36.6,2026-06-06T23:53:20.613986
DEV004,32.09,77.09,2026-06-06T23:53:21.613992
DEV030,20.04,62.54,2026-06-06T23:53:22.613998
DEV034,26.86,81.9,2026-06-06T23:53:23.614004
DEV007,33.59,33.44,2026-06-06T23:53:24.614010
DEV049,30.05,31.92,2026-06-06T23:53:25.614015
DEV049,34.74,63.9,2026-06-06T23:53:26.614020
DEV032,33.67,45.88,2026-06-06T23:53:27.614026
DEV007,35.13,45.12,2026-06-06T23:53:28.614031
DEV035,26.86,72.87,2026-06-06T23:53:29.614037
DEV045,28.39,31.13,2026-06-06T23:53:30.614043
DEV021,16.1,33.75,2026-06-06T23:53:31.614049
DEV038,28.31,47.48,2026-06-06T23:53:32.614054
DEV008,19.66,64.63,2026-06-06T23:53:33.614060
DEV050,23.5,53.6,2026-06-06T23:53:34.614066
DEV014,24.6,56.62,2026-06-06T23:53:35.614071
DEV017,35.85,36.08,2026-06-06T23:53:36.614097
DEV042,31.88,44.15,2026-06-06T23:53:37.614117
DEV016,30.84,54.03,2026-06-06T23:53:38.614124
DEV043,39.34,70.27,2026-06-06T23:53:39.614141
DEV050,27.25,72.0,2026-06-06T23:53:40.614148
DEV048,26.25,61.55,2026-06-06T23:53:41.614154
DEV011,28.0,70.74,2026-06-06T23:53:42.614160
DEV009,35.72,52.44,2026-06-06T23:53:43.614166
DEV014,37.02,84.91,2026-06-06T23:53:44.614172
DEV044,39.09,69.6,2026-06-06T23:53:45.614178
DEV042,30.99,75.35,2026-06-06T23:53:46.614184
DEV040,29.47,76.43,2026-06-06T23:53:47.614190
DEV002,28.11,46.4,2026-06-06T23:53:48.614196
DEV042,28.69,49.84,2026-06-06T23:53:49.614201
DEV004,16.68,89.49,2026-06-06T23:53:50.614208
DEV045,19.38,62.81,2026-06-06T23:53:51.614213
DEV001,38.61,53.32,2026-06-06T23:53:52.614219
DEV003,21.34,52.75,2026-06-06T23:53:53.614224
DEV037,26.2,38.79,2026-06-06T23:53:54.614230
DEV043,31.7,54.02,2026-06-06T23:53:55.614235
DEV011,39.07,49.91,2026-06-06T23:53:56.614241
DEV005,31.7,85.3,2026-06-06T23:53:57.614247
DEV025,34.57,81.6,2026-06-06T23:53:58.614254
DEV014,30.56,55.38,2026-06-06T23:53:59.614261
DEV038,20.56,31.82,2026-06-06T23:54:00.614292
DEV037,23.81,31.63,2026-06-06T23:54:01.614299
DEV020,28.28,84.12,2026-06-06T23:54:02.614306
DEV049,22.52,78.55,2026-06-06T23:54:03.614314
DEV012,16.0,38.91,2026-06-06T23:54:04.614320
DEV016,28.37,57.54,2026-06-06T23:54:05.614326
DEV041,23.19,54.95,2026-06-06T23:54:06.614332
DEV035,15.5,40.12,2026-06-06T23:54:07.614338
DEV021,33.07,40.75,2026-06-06T23:54:08.614360
DEV043,17.01,75.3,2026-06-06T23:54:09.614366
DEV020,32.43,86.03,2026-06-06T23:54:10.614371
DEV013,22.38,89.12,2026-06-06T23:54:11.614376
DEV047,32.43,87.92,2026-06-06T23:54:12.614382
DEV030,28.6,72.79,2026-06-06T23:54:13.614388
DEV037,37.02,60.59,2026-06-06T23:54:14.614393
DEV026,21.93,73.06,2026-06-06T23:54:15.614399
DEV016,21.92,51.75,2026-06-06T23:54:16.614405
DEV021,35.36,73.83,2026-06-06T23:54:17.614411
DEV016,32.17,72.93,2026-06-06T23:54:18.614417
DEV042,35.25,67.74,2026-06-06T23:54:19.614423
DEV044,26.42,83.0,2026-06-06T23:54:20.614430
DEV028,17.13,63.82,2026-06-06T23:54:21.614436
DEV043,17.8,59.54,2026-06-06T23:54:22.614442
DEV010,24.25,69.35,2026-06-06T23:54:23.614468
DEV049,27.46,41.57,2026-06-06T23:54:24.614475
DEV026,30.79,34.95,2026-06-06T23:54:25.614481
DEV004,26.01,59.66,2026-06-06T23:54:26.614505
DEV050,29.38,86.41,2026-06-06T23:54:27.614512
DEV026,24.52,42.39,2026-06-06T23:54:28.614518
DEV001,23.91,69.1,2026-06-06T23:54:29.614525
DEV011,37.54,47.63,2026-06-06T23:54:30.614531
DEV017,38.66,79.82,2026-06-06T23:54:31.614537
DEV042,27.92,37.7,2026-06-06T23:54:32.614543
DEV003,23.05,48.31,2026-06-06T23:54:33.614549
DEV045,35.54,35.07,2026-06-06T23:54:34.614555
DEV046,20.6,39.06,2026-06-06T23:54:35.614561
DEV049,27.78,52.21,2026-06-06T23:54:36.614566
DEV004,25.29,77.35,2026-06-06T23:54:37.614571
DEV044,30.25,70.72,2026-06-06T23:54:38.614577
DEV023,18.76,73.62,2026-06-06T23:54:39.614583
DEV007,38.68,57.01,2026-06-06T23:54:40.614588
DEV032,30.0,44.49,2026-06-06T23:54:41.614594
DEV002,17.44,54.21,2026-06-06T23:54:42.614621
DEV045,23.25,63.64,2026-06-06T23:54:43.614628
DEV002,25.32,87.45,2026-06-06T23:54:44.614634
DEV036,37.55,44.82,2026-06-06T23:54:45.614639
DEV015,33.05,74.01,2026-06-06T23:54:46.614660
DEV034,37.36,48.87,2026-06-06T23:54:47.614666
DEV041,33.25,83.76,2026-06-06T23:54:48.614696
DEV045,23.47,65.96,2026-06-06T23:54:49.614704
DEV028,38.35,58.27,2026-06-06T23:54:50.614710
DEV010,19.6,72.34,2026-06-06T23:54:51.614716
DEV026,32.54,82.95,2026-06-06T23:54:52.614722
DEV040,20.84,41.96,2026-06-06T23:54:53.614974
DEV013,22.4,82.37,2026-06-06T23:54:54.614987
DEV045,27.98,86.56,2026-06-06T23:54:55.614994
DEV033,16.81,68.33,2026-06-06T23:54:56.615000
DEV002,29.39,36.23,2026-06-06T23:54:57.615006
DEV006,30.92,42.2,2026-06-06T23:54:58.615012
DEV013,36.81,33.23,2026-06-06T23:54:59.615017
DEV002,33.9,50.52,2026-06-06T23:55:00.615022
DEV049,15.95,75.09,2026-06-06T23:55:01.615065
DEV048,36.45,34.02,2026-06-06T23:55:02.615073
DEV010,39.15,34.39,2026-06-06T23:55:03.615078
DEV013,18.29,84.94,2026-06-06T23:55:04.615084
DEV030,33.52,67.79,2026-06-06T23:55:05.615090
DEV006,20.35,36.65,2026-06-06T23:55:06.615096
DEV018,17.91,61.81,2026-06-06T23:55:07.615102
DEV010,23.65,32.15,2026-06-06T23:55:08.615108
DEV045,39.62,39.28,2026-06-06T23:55:09.615140
DEV040,23.94,47.18,2026-06-06T23:55:10.615146
DEV034,19.65,56.98,2026-06-06T23:55:11.615167
DEV024,31.57,39.86,2026-06-06T23:55:12.615174
DEV050,20.23,41.17,2026-06-06T23:55:13.615181
DEV008,34.1,76.63,2026-06-06T23:55:14.615188
DEV027,15.3,61.19,2026-06-06T23:55:15.615195
DEV041,25.49,51.12,2026-06-06T23:55:16.615219
DEV029,22.23,72.71,2026-06-06T23:55:17.615226
DEV001,20.17,37.91,2026-06-06T23:55:18.615233
DEV046,15.43,80.99,2026-06-06T23:55:19.615238
DEV028,17.69,41.37,2026-06-06T23:55:20.615244
DEV003,16.84,51.2,2026-06-06T23:55:21.615250
DEV042,23.3,69.87,2026-06-06T23:55:22.615256
DEV045,37.1,87.7,2026-06-06T23:55:23.615261
DEV017,30.79,68.08,2026-06-06T23:55:24.615267
DEV020,33.19,74.76,2026-06-06T23:55:25.615273
DEV018,15.89,35.49,2026-06-06T23:55:26.615279
